productId,baseName,variantName,description,category,basePrice
OIQ-5775,"DIGITAL OHM'S METER BLACK ABS PLASTIC STAND 0-200 Ω, 0-2000 Ω (Any Range)",,OM-207,Physics Lab,990
OIQ-5776,BATTERY ELIMINATORS 2-12V/1A DC IN STEPS OF 2V(Large Plastic box with metal panel),,OM-501-D,"Physics Lab, Electronics",1870
OIQ-5777,BATTERY ELIMINATORS 2-12V/2A DC IN STEPS OF 2V(Large Plastic box with metal panel),,OM-502-D,"Physics Lab, Electronics",2035
OIQ-5778,BATTERY ELIMINATORS 2-12V/3A DC IN STEPS OF 2V(Large Plastic box with metal panel),,OM-503-D,"Physics Lab, Electronics",2145
OIQ-5779,BATTERY ELIMINATORS 2-12V/1A DC IN STEPS OF 2V( Metal box),,OM-504-S,"Physics Lab, Electronics",1540
OIQ-5780,BATTERY ELIMINATORS 2-12V/2A DC IN STEPS OF 2V( Metal box),,OM-505-S,"Physics Lab, Electronics",1650
OIQ-5781,BATTERY ELIMINATORS 2-12V/3A DC IN STEPS OF 2V( Metal box),,OM-506-S,"Physics Lab, Electronics",1760
OIQ-5782,BATTERY ELIMINATORS 2-12V/1A DC IN STEPS OF 2V( Plastic box),,OM-504-E,"Physics Lab, Electronics",1265
OIQ-5783,BATTERY ELIMINATORS 2-12V/2A DC IN STEPS OF 2V( Plastic box),,OM-505-E,"Physics Lab, Electronics",1375
OIQ-5784,BATTERY ELIMINATORS 2-12V/3A DC IN STEPS OF 2V( Plastic box),,OM-506-E,"Physics Lab, Electronics",1540
OIQ-5785,IC REGULATED BATTERY ELIMINATORS 2-12V/1A DC IN STEPS OF 2V(Large Plastic box with metal panel),,OM-507,"Physics Lab, Electronics",2860
OIQ-5786,IC REGULATED BATTERY ELIMINATORS 2-12V/2A DC IN STEPS OF 2V(Large Plastic box with metal panel),,OM-508,"Physics Lab, Electronics",3080
OIQ-5787,IC REGULATED BATTERY ELIMINATORS 2-12V/3A DC IN STEPS OF 2V(Large Plastic box with metal panel),,OM-509,"Physics Lab, Electronics",3300
OIQ-5788,BATTERY CHARGERS 2-12V/2A DC IN STEPS OF 2V,,OM-510,"Physics Lab, Electronics",2420
OIQ-5789,BATTERY CHARGERS 2-12V/3A DC IN STEPS OF 2V,,OM-511,"Physics Lab, Electronics",2640
OIQ-5790,BATTERY CHARGERS 2-12V/5A DC IN STEPS OF 2V,,OM-511/1,"Physics Lab, Electronics",3080
OIQ-5791,STEP DOWN TRANSFORMERS 2-12V/1A AC IN STEPS OF 2V,,OM-512,"Physics Lab, Electronics",1540
OIQ-5792,STEP DOWN TRANSFORMERS 2-12V/2A AC IN STEPS OF 2V,,OM-513,"Physics Lab, Electronics",1650
OIQ-5793,STEP DOWN TRANSFORMERS 2-12V/3A AC IN STEPS OF 2V,,OM-514,"Physics Lab, Electronics",1760
OIQ-5794,SODIUM LAMP TRANSFORMER POWER SUPPLY 35 WATTS,,OM-515,"Physics Lab, Electronics",2145
OIQ-5795,SODIUM LAMP TRANSFORMER POWER SUPPLY 55 WATTS,,OM-516,"Physics Lab, Electronics",4840
OIQ-5796,DC REGULATED POWER SUPPLIES WITH TWO ANALOG METERS 0-15V/1ADC,,OM-517/1,"Physics Lab, Electronics",7700
OIQ-5797,DC REGULATED POWER SUPPLIES WITH TWO ANALOG METERS 0-15V/2ADC,,OM-518/1,"Physics Lab, Electronics",8360
OIQ-5798,DC REGULATED POWER SUPPLIES WITH TWO ANALOG METERS 0-15V/3ADC,,OM-519/1,"Physics Lab, Electronics",9460
OIQ-5799,DC REGULATED POWER SUPPLIES WITH TWO ANALOG METERS 0-30V/1ADC,,OM-520/1,"Physics Lab, Electronics",8360
OIQ-5800,DC REGULATED POWER SUPPLIES WITH TWO ANALOG METERS 0-30V/2ADC,,OM-521/1,"Physics Lab, Electronics",9900
OIQ-5801,DC REGULATED POWER SUPPLIES WITH TWO ANALOG METERS 0-30V/3ADC,,OM-522/1,"Physics Lab, Electronics",10780
OIQ-5802,DC REGULATED POWER SUPPLIES WITH TWO ANALOG METERS 0-30V/5ADC,,OM-523/1,"Physics Lab, Electronics",14960
OIQ-5803,"DUAL CHANNEL DC REGULATED POWER SUPPLIES
WITH FOUR ANALOG METERS 0-+/-15V/1A",,OM-524,"Physics Lab, Electronics",12100
OIQ-5804,"DUAL CHANNEL DC REGULATED POWER SUPPLIES
WITH FOUR ANALOG METERS 0-+/-15V/2A",,OM-525,"Physics Lab, Electronics",13200
OIQ-5805,"DUAL CHANNEL DC REGULATED POWER SUPPLIES
WITH FOUR ANALOG METERS 0-+/-30V/1A",,OM-526,"Physics Lab, Electronics",13200
OIQ-5806,"DUAL CHANNEL DC REGULATED POWER SUPPLIES
WITH FOUR ANALOG METERS 0-+/-30V/2A",,OM-527,"Physics Lab, Electronics",14300
OIQ-5807,"DUAL CHANNEL DC REGULATED POWER SUPPLIES
WITH FOUR ANALOG METERS 0-+/-30V/3A",,OM-528,"Physics Lab, Electronics",15400
OIQ-5808,"DUAL CHANNEL DC REGULATED POWER SUPPLIES
WITH FOUR DIGITAL METERS 0-+/-15V/1A",,OM-524/1,"Physics Lab, Electronics",14300
OIQ-5809,"DUAL CHANNEL DC REGULATED POWER SUPPLIES
WITH FOUR DIGITAL METERS 0-+/-15V/2A",,OM-525/1,"Physics Lab, Electronics",15400
OIQ-5810,"DUAL CHANNEL DC REGULATED POWER SUPPLIES
WITH FOUR DIGITAL METERS 0-+/-30V/1A",,OM-526/1,"Physics Lab, Electronics",15400
OIQ-5811,"DUAL CHANNEL DC REGULATED POWER SUPPLIES
WITH FOUR DIGITAL METERS 0-+/-30V/2A",,OM-527/1,"Physics Lab, Electronics",16500
OIQ-5812,"DUAL CHANNEL DC REGULATED POWER SUPPLIES
WITH FOUR DIGITAL METERS 0-+/-30V/3A",,OM-528/1,"Physics Lab, Electronics",17600
OIQ-5813,FIXED VOLTAGE DC POWER SUPPLIES WITHOUT METERS 2V/1A,,OM-528/2,"Physics Lab, Electronics",3080
OIQ-5814,FIXED VOLTAGE DC POWER SUPPLIES WITHOUT METERS 5V/500mA DC,,OM-529,"Physics Lab, Electronics",2970
OIQ-5815,FIXED VOLTAGE DC POWER SUPPLIES WITHOUT METERS 5V/1A DC,,OM-530,"Physics Lab, Electronics",3080
OIQ-5816,FIXED VOLTAGE DC POWER SUPPLIES WITHOUT METERS 5V/2A DC,,OM-531,"Physics Lab, Electronics",3630
OIQ-5817,FIXED VOLTAGE DC POWER SUPPLIES WITHOUT METERS 15V/500mA DC,,OM-532,"Physics Lab, Electronics",3410
OIQ-5818,FIXED VOLTAGE DC POWER SUPPLIES WITHOUT METERS 15V/1A DC,,OM-533,"Physics Lab, Electronics",3960
OIQ-5819,FIXED VOLTAGE DC POWER SUPPLIES WITHOUT METERS 15V/2A DC,,OM-534,"Physics Lab, Electronics",4730
OIQ-5820,Resistor on Board,,OM-535,"Physics Lab, Electronics",220
OIQ-5821,Silicon diode on Board,,OM-536,"Physics Lab, Electronics",220
OIQ-5822,Germanium Diode on Board,,OM-537,"Physics Lab, Electronics",275
OIQ-5823,Commutator Switchon Board,,OM-538,"Physics Lab, Electronics",440
OIQ-5824,D.P.D.T Switch on Board,,OM-539,"Physics Lab, Electronics",440
OIQ-5825,Diode Valve on Board,,OM-540,"Physics Lab, Electronics",1100
OIQ-5826,LDR on Board,,OM-541,"Physics Lab, Electronics",275
OIQ-5827,NPN Or PNP Transistor on Board,,OM-542,"Physics Lab, Electronics",275
OIQ-5828,Photocell on Board(Selenium Type),,OM-543,"Physics Lab, Electronics",1100
OIQ-5829,PN Junction Diode on Board,,OM-544,"Physics Lab, Electronics",220
OIQ-5830,Solar Cell Mounted on Board,,OM-545,"Physics Lab, Electronics",550
OIQ-5831,Thermistor on Board,,OM-546,"Physics Lab, Electronics",275
OIQ-5832,Triode Valve on Board,,OM-547,"Physics Lab, Electronics",1100
OIQ-5833,Zener Diode on Board,,OM-548,"Physics Lab, Electronics",220
OIQ-5834,Daniel Cell 1.08 Volts,,OM-549,"Physics Lab, Electronics",1210
OIQ-5835,Lechlanche Cell 1.5Volts,,OM-550,"Physics Lab, Electronics",1210
OIQ-5836,Standard Cell 1.018,,OM-551,"Physics Lab, Electronics",1210
OIQ-5837,B.H Curve Apparatus (Economy Model) P. Box,,OM-552,"Physics Lab, Electronics",4950
OIQ-5838,B.H Curve Apparatus (Superior Model) Wooden Box,,OM-553,"Physics Lab, Electronics",7700
OIQ-5839,Charging & Discharging of Condensor with Analog meters Plastic Box,,OM-554,"Physics Lab, Electronics",4620
OIQ-5840,Charging & Discharging of Condensor with Digital meters Plastic Box,,OM-554/D,"Physics Lab, Electronics",5500
OIQ-5841,Conversion of Galvanometer into Voltmeter ( Metal Box),,OM-555,"Physics Lab, Electronics",4070
OIQ-5842,Conversion of Galvanometer into Ammeter ( Metal Box),,OM-556,"Physics Lab, Electronics",4070
OIQ-5843,Conversion of Galvanometer into Voltmeter & Ammeter ( Plastic Box),,OM-557,"Physics Lab, Electronics",5500
OIQ-5844,Clipping & Clamping Circuit Apparatus Plastic Box,,OM-558,"Physics Lab, Electronics",3960
OIQ-5845,Flashing & Quenching of Neon Lamp Plastic Box,,OM-559,"Physics Lab, Electronics",3960
OIQ-5846,Hall effect Experiment,,OM-560,"Physics Lab, Electronics",72600
OIQ-5847,Half wave/Full wave/Bridge rectifier Apparatus ( 2 Square  Meters) P. Box,,OM-561,"Physics Lab, Electronics",4840
OIQ-5848,Half wave Rectifier Apparatus ( Analog Meters),,OM-561/1,"Physics Lab, Electronics",3960
OIQ-5849,Full wave Rectifier Apoparatus ( Analog meters),,OM-561/2,"Physics Lab, Electronics",3960
OIQ-5850,LCR Resonance Apparatus(Series & Parallel Resonance) P. Box,,OM-562,"Physics Lab, Electronics",4400
OIQ-5851,LCR Impedence Circuit Apparatus Plastic Box,,OM-563,"Physics Lab, Electronics",4400
OIQ-5852,Ohm's Law Apparatus with Adapter (Plastic Box),,OM-564,"Physics Lab, Electronics",1980
OIQ-5853,Ohm's Law Apparatus without Adapter (Plastic Box),,OM-565,"Physics Lab, Electronics",1705
OIQ-5854,Ohm's law Apparatus with Power Supply (Plastic Box & 2 Round meter),,OM-564/1,"Physics Lab, Electronics",2310
OIQ-5855,Ohm's Law Apparatus with Power Supply (Metal Box & 2 square meters),,OM-565/1,"Physics Lab, Electronics",2750
OIQ-5856,Ohm's Law Apparatus with Digital Meters (Plastic Box),,OM-565/2,"Physics Lab, Electronics",3300
OIQ-5857,Resistance in Series & Parallel Apparatus(w/o Power supply Plastic Box),,OM-566,"Physics Lab, Electronics",1705
OIQ-5858,Resistance in series Apparatus with Power Supply ( Analog Meters) P. Box,,OM-566/1,"Physics Lab, Electronics",2640
OIQ-5859,Resistance in Parallel Apparatus with Power Supply ( Analog Meters) P. Box,,OM-566/2,"Physics Lab, Electronics",2640
OIQ-5860,Resistance in Series & Parallel Apparatus with Power Supply ( Analog Meters) P.box,,OM-566/3,"Physics Lab, Electronics",2750
OIQ-5861,Resistivity of Semiconductor by Four Probe Method,,OM-567,"Physics Lab, Electronics",24200
OIQ-5862,RC Circuit as High pass & Low Pass ( Plastic Box),,OM-568,"Physics Lab, Electronics",2750
OIQ-5863,Study of Stefan's Constant law Analog Meters ( Plastic Box),,OM-569,"Physics Lab, Electronics",4400
OIQ-5864,Verification of KCL and KVL  (Krichoff's Law) Analog Meters and Plastic Box,,OM-570,"Physics Lab, Electronics",4400
OIQ-5865,Study of Voltage Regulator ( Plastic Box),,OM-570/1,"Physics Lab, Electronics",7040
OIQ-5866,Potential Divider circuit ( analog Meters) amd Plastic box,,OM-570/2,"Physics Lab, Electronics",3960
OIQ-5867,DC  Null Detector,,OM-570/3,"Physics Lab, Electronics",6600
OIQ-5868,Diac Characteristics Apparatus ( Analog Meters) P. BOX,,OM-571,"Physics Lab, Electronics",3960
OIQ-5869,Diac Characteristics Apparatus ( Digital Meters) P. BOX,,OM-571/D,"Physics Lab, Electronics",4840
OIQ-5870,Diac & Triac Combined Characteristis Apparatus ( Analog  Meters) P. BOX,,OM-571/A,"Physics Lab, Electronics",6600
OIQ-5871,Diac & Triac Combined Characteristis Apparatus ( Digital Meters) P. BOX,,OM-571/C,"Physics Lab, Electronics",7920
OIQ-5872,Energy Band Gap of PN Junction diode Apparatus(Analog model) P. BOX,,OM-572,"Physics Lab, Electronics",5940
OIQ-5873,Energy Band Gap of PN Junction diode Apparatus(Digital model) P. BOX,,OM-572/D,"Physics Lab, Electronics",6820
OIQ-5874,FET Characteristics Apparatus ( Analog Meters) P. BOX,,OM-573,"Physics Lab, Electronics",5500
OIQ-5875,FET Characteristics Apparatus ( Digital Meters) P. BOX,,OM-573/D,"Physics Lab, Electronics",6600
OIQ-5876,Mosfet Characteristics Apparatus ( Analog Meters) P. BOX,,OM-574,"Physics Lab, Electronics",5500
OIQ-5877,Mosfet Characteristics Apparatus ( Digital Meters) P. BOX,,OM-574/D,"Physics Lab, Electronics",6600
OIQ-5878,NPN/PNP Transistor Characteristics Apparatus(4 Round Meters & Plastic box),,OM-575,"Physics Lab, Electronics",5280
OIQ-5879,NPN/PNP Transistor Characteristics Apparatus(4 Square Meters & Metal Box),,OM-576,"Physics Lab, Electronics",5940
OIQ-5880,NPN/PNP Transistor Characteristics Apparatus(4 Digital Meters & Plastic Box),,OM-576/1,"Physics Lab, Electronics",7480
OIQ-5881,NPN Transistor Characteristics Apparatus(4 Round meters & Plastic Box),,OM-575/1,"Physics Lab, Electronics",5170
OIQ-5882,NPN Transistor Characteristics Apparatus(4 Square meters & Metal Box),,OM-576/2,"Physics Lab, Electronics",5720
OIQ-5883,NPN Transistor Characteristics Apparatus(4 Digital Meters & Plastic Box),,OM-576/3,"Physics Lab, Electronics",7370
OIQ-5884,PNP Transistor Characteristics Apparatus(4 Round meters & Plastic Box),,OM-575/2,"Physics Lab, Electronics",5170
OIQ-5885,PNP Transistor Characteristics Apparatus(4 Square meters & Metal Box),,OM-576/4,"Physics Lab, Electronics",5720
OIQ-5886,PNP Transistor Characteristics Apparatus(4 Digital Meters & Plastic Box),,OM-576/5,"Physics Lab, Electronics",7370
OIQ-5887,PN Junction diode Characteristics Apparatus(2 Round Meters & Plastic Box),,OM-577,"Physics Lab, Electronics",3300
OIQ-5888,PN Junction diode Characteristics Apparatus(2 Square Meters & Metal Box),,OM-578,"Physics Lab, Electronics",3850
OIQ-5889,PN Junction diode Characteristics Apparatus(2 Digital Meters & Plastic Box),,OM-578/1,"Physics Lab, Electronics",4840
OIQ-5890,PN Junction diode Characteristics Apparatus(4 Round Meters & Plastic Box),,OM-577/1,"Physics Lab, Electronics",4730
OIQ-5891,PN Junction diode Characteristics Apparatus(4 square Meters & Metal Box),,OM-578/2,"Physics Lab, Electronics",5060
OIQ-5892,PN Junction diode Characteristics Apparatus(4 Digital Meters & Plastic Box),,OM-578/3,"Physics Lab, Electronics",6380
OIQ-5893,PN Junction diode Ch. App. 4 sq. Meters &outside wire connection) plastic Box,,OM-578/4,"Physics Lab, Electronics",5280
OIQ-5894,PN Junction diode Ch. App.4 digital Meters &outside wire connection) Plastic Box,,OM-578/5,"Physics Lab, Electronics",6160
OIQ-5895,PN/ZENER Diode Combined Characteristics Apparatus(2 square meters) P. Box,,OM-579,"Physics Lab, Electronics",4070
OIQ-5896,SCR Characteristics Apparatus ( Analog Meters) P. box,,OM-580,"Physics Lab, Electronics",5500
OIQ-5897,SCR Characteristics Apparatus ( Digital  Meters) P. box,,OM-580/D,"Physics Lab, Electronics",3300
OIQ-5898,Tunnel Diode Characteristics Apparatus ( Digital Meters) Metal Box,,OM-581,"Physics Lab, Electronics",13640
OIQ-5899,Triac Characteristics Apparatus ( Analog Meters) P. BOX,,OM-582,"Physics Lab, Electronics",5500
OIQ-5900,Triac Characteristics Apparatus ( Digital Meters) P. BOX,,OM-582/D,"Physics Lab, Electronics",7040
OIQ-5901,Thermistor Characteristics Apparatus ( Analog Meters) P.Box,,OM-583,"Physics Lab, Electronics",5940
OIQ-5902,Thermistor Characteristics Apparatus ( Digital Meters) P. Box,,OM-583/D,"Physics Lab, Electronics",7040
OIQ-5903,Transformer Characteristics Apparatus ( Analog Meters) P. Box,,OM-583/1,"Physics Lab, Electronics",6600
OIQ-5904,UJT Characteristics Apparatus ( Analog Meters) P. Box,,OM-584,"Physics Lab, Electronics",5500
OIQ-5905,UJT Characteristics Apparatus ( Digital Meters) P. Box,,OM-584/D,"Physics Lab, Electronics",6600
OIQ-5906,Zener Diode Characteristics Apparatus(2 Round Meters & Plastic Box),,OM-585,"Physics Lab, Electronics",3190
OIQ-5907,Zener Diode Characteristics Apparatus(2 Square Meters & Metal Box),,OM-586,"Physics Lab, Electronics",3685
OIQ-5908,Zener Diode Characteristics Apparatus(2 Digital Meters) P.Box,,OM-586/1,"Physics Lab, Electronics",4840
OIQ-5909,Zener Diode as a Voltage Regulator (3 square Meters) P. Box,,OM-586/2,"Physics Lab, Electronics",4840
OIQ-5910,IGBT Characteriistics Apparatus ( Analog meters) P.Box,,OM-586/3,"Physics Lab, Electronics",7040
OIQ-5911,IGBT Characteriistics Apparatus ( Digital meters) P.Box,,OM-586/4,"Physics Lab, Electronics",8360
OIQ-5912,Thyristor Characteristics Apparatus ( Analog Meters) P.Box,,OM-586/5,"Physics Lab, Electronics",17600
OIQ-5913,Thyristor Characteristics Apparatus ( Analog Meters) P.Box,,OM-586/6,"Physics Lab, Electronics",19800
OIQ-5914,Study of Regulated Power Supply ,,OM-586/7,"Physics Lab, Electronics",6600
OIQ-5915,Characteristics of Opto Electronics Devices  ( P. Box),,OM-587,"Physics Lab, Electronics",7700
OIQ-5916,LDR Characteristics Apparatus with light source ( with analog meters) P. Box,,OM-588,"Physics Lab, Electronics",5720
OIQ-5917,LDR Characteristics Apparatus with light source ( with digital meters) P. Box,,OM-588/D,"Physics Lab, Electronics",7040
OIQ-5918,Plank's Constant Apparatus USING LED with digital meters ( P. Box),,OM-589,"Physics Lab, Electronics",5720
OIQ-5919,Plank's Constant Apparatus with digital meters using photocell ( P. Box),,OM-590,"Physics Lab, Electronics",24200
OIQ-5920,Photo Transistor Characteristics Apparatus with light source ( Analog Meters)PBox,,OM-591,"Physics Lab, Electronics",5720
OIQ-5921,Photo Transistor Characteristics Apparatus with light source ( Digital Meters)PBox,,OM-591/D,"Physics Lab, Electronics",7040
OIQ-5922,Photo diode  Characteristics Apparatus with light source Analog Meters  ( P. Box),,OM-592,"Physics Lab, Electronics",5720
OIQ-5923,Photo diode  Characteristics Apparatus with light source Digital meters  ( P. Box),,OM-592/D,"Physics Lab, Electronics",7040
OIQ-5924,Photo Cell  Characteristics Apparatus with light source Analog Meters  ( P. Box),,OM-592/A,"Physics Lab, Electronics",5720
OIQ-5925,Photo Cell  Characteristics Apparatus with light source Digital meters  ( P. Box),,OM-592/DP,"Physics Lab, Electronics",7040
OIQ-5926,Photo Cell Characteristics Apparatus with light source(Valve type) ( P. Box),,OM-593,"Physics Lab, Electronics",20900
OIQ-5927,Photo Electric Relay Apparatus ( P. Box),,OM-593,"Physics Lab, Electronics",3300
OIQ-5928,Solar Cell Characteristics Apparatus with light source ( with analog meters),,OM-594,"Physics Lab, Electronics",5500
OIQ-5929,Solar Cell Characteristics Apparatus with light source ( with digital meters),,OM-594/D,"Physics Lab, Electronics",7040
OIQ-5930,VDR Characteristics Apparatus(Digital Meters),,OM-594/1,"Physics Lab, Electronics",7040
OIQ-5931,Diode Valve Characteristics Apparatus Analog Meters ( Plastic Box),,OM-595,"Physics Lab, Electronics",7040
OIQ-5932,Triode Valve Characteristics Apparatus Analog Meters) Plastic Box,,OM-596,"Physics Lab, Electronics",7040
OIQ-5933,"Work function of filament diode characteristics Apparatus  ( Richardson Law)
Analog Meters",,OM-597,"Physics Lab, Electronics",7040
OIQ-5934,Applications of operational Amplifiers,,OM-598,"Physics Lab, Electronics",6050
OIQ-5935,Common base  Amplifier,,OM-599,"Physics Lab, Electronics",3520
OIQ-5936,Common Collector Transistor Amplifier (Emitter Follower),,OM-600,"Physics Lab, Electronics",3520
OIQ-5937,Common Emitter Transistor Amplifier,,OM-601,"Physics Lab, Electronics",3630
OIQ-5938,Operational Amplifier Trainer with one Digital meter,,OM-602,"Physics Lab, Electronics",5280
OIQ-5939,Operational Amplifier as Inverting & Non- inverting Amplifier,,OM-603,"Physics Lab, Electronics",5280
OIQ-5940,Operational Amplifier as Differentiator & Integrator,,OM-604,"Physics Lab, Electronics",3740
OIQ-5941,RC Coupled Transistor Amplifier(Two stage),,OM-605,"Physics Lab, Electronics",3960
OIQ-5942,RC Coupled Transistor Amplifier(Single  stage),,OM-605/1,"Physics Lab, Electronics",3520
OIQ-5943,Push Pull Amplifier,,OM-605/2,"Physics Lab, Electronics",4400
OIQ-5944,Study of Operational Amplifier as sine to square Wave convertor,,OM-606,"Physics Lab, Electronics",3740
OIQ-5945,Study of Operational Amplifier as Square to Triangular,,OM-606/1,"Physics Lab, Electronics",3740
OIQ-5946,Study of Operational Amplifier as Adder ( Summing) & Substractor ( difference),,OM-606/2,"Physics Lab, Electronics",5060
OIQ-5947,Study of Operational Amplifier as  Schmitt Trigger,,OM-606/3,"Physics Lab, Electronics",3410
OIQ-5948,Study of Operational Amplifier as square to triangle Wave convertor,,OM-606/4,"Physics Lab, Electronics",3740
OIQ-5949,FET Common source Amplifier,,OM-606/5,"Physics Lab, Electronics",4070
OIQ-5950,Experiment to calculate E/M by Thomson Method Bar Magnet,,OM-607,"Physics Lab, Electronics",35200
OIQ-5951,Experiment to calculate E/M by Helical Method,,OM-608,"Physics Lab, Electronics",52800
OIQ-5952,Experiment to calculate E/M by Magnetic focusing Method,,OM-609,"Physics Lab, Electronics",52800
OIQ-5953,Experiment to calculate E/M by short solenoid Method,,OM-610,"Physics Lab, Electronics",27500
OIQ-5954,Experiment to calculate E/M by Milkan's Oil drop Method,,OM-611,"Physics Lab, Electronics",27500
OIQ-5955,GM Counter Experimental method(Radioactive source after permission extra at cost),,OM-612,"Physics Lab, Electronics",83600
OIQ-5956,Verification of Network Theorem,,OM-613,"Physics Lab, Electronics",11440
OIQ-5957,Verification of Norton's Theorem,,OM-614,"Physics Lab, Electronics",4510
OIQ-5958,Verification of Thevinin's Theorem,,OM-615,"Physics Lab, Electronics",4510
OIQ-5959,Verification of Super Position Theorem,,OM-616,"Physics Lab, Electronics",4510
OIQ-5960,Verification of Maximum Power Transfer Theorem,,OM-617,"Physics Lab, Electronics",4510
OIQ-5961,Astable Multivibrator using IC 555,,OM-618,"Physics Lab, Electronics",3520
OIQ-5962,Astable Multivibrator using Transistor,,OM-619,"Physics Lab, Electronics",3960
OIQ-5963,Bistable Multivibrator using IC 555,,OM-620,"Physics Lab, Electronics",3520
OIQ-5964,Bistable Multivibrator using Transistor,,OM-621,"Physics Lab, Electronics",3960
OIQ-5965,Monostable Multivibrator using IC 555,,OM-622,"Physics Lab, Electronics",3520
OIQ-5966,Monostable Multivibrator using Transistor,,OM-623,"Physics Lab, Electronics",3960
OIQ-5967,"Astable, Monostable & Bistable Multivibrator using Transistor",,OM-624,"Physics Lab, Electronics",5720
OIQ-5968,Study of Timer IC 555,,OM-625,"Physics Lab, Electronics",5720
OIQ-5969,Crystal Oscillator,,OM-626,"Physics Lab, Electronics",3960
OIQ-5970,Colpitt's Oscillator,,OM-627,"Physics Lab, Electronics",3740
OIQ-5971,Hartley Oscillator,,OM-628,"Physics Lab, Electronics",3740
OIQ-5972,Phase shift Oscillator Using Transistor,,OM-629,"Physics Lab, Electronics",3960
OIQ-5973,Phase shift Oscillator Using Operational Amplifier (IC 741),,OM-630,"Physics Lab, Electronics",3740
OIQ-5974,Relaxation Oscillator Using UJT,,OM-631,"Physics Lab, Electronics",3740
OIQ-5975,Wein Bridge Oscillator Using Transistor,,OM-632,"Physics Lab, Electronics",3960
OIQ-5976,Wein Bridge Oscillator Using Operational Amplifier (IC 741),,OM-633,"Physics Lab, Electronics",3740
OIQ-5977,Analog to Digital Convertor,,OM-634,"Physics Lab, Electronics",4840
OIQ-5978,Bread Board Trainer with Power Supply,,OM-635,"Physics Lab, Electronics",4840
OIQ-5979,Digital to Analog convertor,,OM-636,"Physics Lab, Electronics",4840
OIQ-5980,Digiital trainer to Varify Half Adder,,OM-637,"Physics Lab, Electronics",3740
OIQ-5981,Digital Trainer to Varify Half Subtractor,,OM-638,"Physics Lab, Electronics",3740
OIQ-5982,Digital trainer to Varify Full Adder,,OM-639,"Physics Lab, Electronics",3740
OIQ-5983,Digital trainer to Varify Full Subtractor,,OM-640,"Physics Lab, Electronics",3740
OIQ-5984,Digital Trainer to Varify half & full  Adder/Subtractor,,OM-641,"Physics Lab, Electronics",5280
OIQ-5985,Digital logic IC trainer with bread ,,OM-642,"Physics Lab, Electronics",9680
OIQ-5986,Study of Logic Gates(Six in one),,OM-643,"Physics Lab, Electronics",2750
OIQ-5987,Basic Logic Gate (Any Single Gate),,OM-643/1,"Physics Lab, Electronics",2200
OIQ-5988,Digital IC Trainer (Logic gate),,OM-643/2,"Physics Lab, Electronics",3300
OIQ-5989,Study of basic Logic gates( 5 in one) using discrete components,,OM-643/3,"Physics Lab, Electronics",2640
OIQ-5990,Study of Encoder & Decorder Kit,,OM-644,"Physics Lab, Electronics",5390
OIQ-5991,Study of 4 bit Shift Register,,OM-645,"Physics Lab, Electronics",5500
OIQ-5992,Study of BCD to Seven Segment Decorder,,OM-646,"Physics Lab, Electronics",5720
OIQ-5993,Study of 4 bit Ripple Counter,,OM-647,"Physics Lab, Electronics",5500
OIQ-5994,Verification of Demorgan's Theorem(Digital Model),,OM-648,"Physics Lab, Electronics",3960
OIQ-5995,Verification of Truth table of Logic Gates Using Nand gates,,OM-649,"Physics Lab, Electronics",3300
OIQ-5996,Verification of Truth table of Logic Gates Using NOR gates,,OM-649/1,"Physics Lab, Electronics",3300
OIQ-5997,Verification of Truth table of Logic Gates Using Nand & Nor gates,,OM-649/2,"Physics Lab, Electronics",4400
OIQ-5998,Latttice Dynamic kit,,OM-649/3,"Physics Lab, Electronics",49500
OIQ-5999,Digital AC Millivoltmeter (Multirange),,OM-650,"Physics Lab, Electronics",5940
OIQ-6000,Digital Multimeter (Economy),,OM-651,"Physics Lab, Electronics",352
OIQ-6001,Digital Multimeter (Medium),,OM-652,"Physics Lab, Electronics",1870
OIQ-6002,Digital Multimeter (Superior),,OM-653,"Physics Lab, Electronics",3960
OIQ-6003,Analog Multiumeter ,,OM-654,"Physics Lab, Electronics",660
OIQ-6004,Crystal Tank (For Ultrasonic Experiment),,OM-657,"Physics Lab, Electronics",2750
OIQ-6005,Digital Stop Clock  (Mains Operated),,OM-658,"Physics Lab, Electronics",5500
OIQ-6006,Function Generator upto 100 Khz,,OM-659,"Physics Lab, Electronics",6600
OIQ-6007,Function Generator upto 200 Khz,,OM-660,"Physics Lab, Electronics",7040
OIQ-6008,Function Generator upto 1 Mhz ,,OM-661,"Physics Lab, Electronics",14300
